record_id,title,release_date,director,studio,country,subgenre,runtime,mpaa_rating,budget_usd,box_office_usd,user_score,vote_count
3642,Ju-on The Grudge,2002-10-07,Takashi Shimizu,Toei,Japan,Slasher,113min,Unrated,"120,000",USD 547265,5.4,310642
3688,A Tale of Two Sisters,15-06-2003,Kim Jee-woon,Cineclick Asia,South Korea,Folk Horror,97min,PG,"$3,000,000","$26,985,529",9.2,370570
2095,the wicker man,1973/08/23,Robin Hardy,British Lion Films,U.K.,Zombie,77,Unrated,6000000,$4977047,5.9,96786
3793,saw,2/25/2004,James Wan,Lions Gate,United States,Occult,75,Not Rated,10000000,"$126,782,523",6.1,250060
3545,Pulse,07/25/2001,Kiyoshi Kurosawa,Toho,Nippon,Creature Feature|Body Horror,99,NC-17,USD 300000,"$190,306",5.2,154900
4945,X,6/2/2022,,A-24,USA,Splatter,2h 6m,NC-17,$20000000,"253,893,251",7.9,437386
3612,28 Days Later,17-11-2002,Danny Boyle,Fox Searchlight,UK,Folk Horror,,R,$6000000,$25855318,8.7,263423
2150,The Exorcist,20-04-1973,William Friedkin,WARNER BROS.,U.S.A.,Haunted House|Vampire,1h 45m,PG,"1,500,000","$3,109,059",7.9,116746
2328,Suspiria,1977/08/15,Dario Argento,Seda Spettacoli,Italy,Occult,145 min,Unrated,$35000000,,8.9,253078
5347,Deep Red,26-10-1975,Dario Argento,Rizzoli Film,italy,Supernatural,112min,Not Rated,USD 10000000,14234893,8.9,17480
5219,Nosferatu,4/13/2024,Robert Eggers,Focus Features,United States,Occult,135,Not Rated,$10000000,,7.7,344701
1719,PEEPING TOM,1960-11-24,Michael Powell,Anglo-Amalgamated,England,Werewolf,96 min,PG,"$1,500,000","16,521,182",8.0,66887
4571,Get Out,06-05-2017,Jordan Peele,Blumhouse Productions,us,Comedy Horror,111 min,Unrated,120000,"$1,256,432",7.9,77803
4992,Barbarian,2022-11-10,Zach Cregger,20th Century Studios,United States,Cosmic Horror|Giallo,1h 58m,R,3000000,"$12,536,957",7.6,448801
5184,longlegs,07/24/2024,,NEON,U.S.A.,Gothic,,NC-17,10000000,"54,792,293",6.0,37747
1512,The Curse of Frankenstein,1957/06/14,Terence Fisher,Hammer Films,U.K.,Werewolf|Vampire,129 min,PG-13,10000000,$139128163,6.5,185298
4792,The Lighthouse,2/21/2019,Robert Eggers,A24,U.S.A.,Haunted House,126,Unrated,,"2,231,378",,251320
1547,HORROR OF DRACULA,07-02-1958,Terence Fisher,HAMMER FILMS,United Kingdom,Found Footage,117,R,"$10,000,000",USD 99981464,8.6,197756
3601,28 Days Later,12/01/2002,Danny Boyle,Fox Searchlight,United Kingdom,Folk Horror,147,R,"$6,000,000","$25,855,318",8.7,431972
3497,The Devil's Backbone,03/14/2001,Guillermo del Toro,Warner Sogefilms,Spain,Gothic,117 min,PG-13,"$750,000","$555,817",6.6,357036
3818,The Descent,2005-01-03,Neil Marshall,Pathe,United Kingdom,Splatter,73min,PG,,18020687,6.5,108104
3826,The Descent,17-03-2005,Neil Marshall,Pathe,England,Splatter,,PG,"1,500,000","18,020,687",6.5,283724
1439,Creature from the Black Lagoon,1954-04-02,Jack Arnold,UNIVERSAL,U.S.A.,Psychological|Cosmic Horror,80min,PG,10000000,$131198528,4.7,392223
3410,The Sixth Sense,20-09-1999,M. Night Shyamalan,Buena Vista,United States,Comedy Horror,157,G,$300000,3957945,5.3,69386
4868,Saint Maud,2019-06-22,Rose Glass,A-24,U.K.,Folk Horror|Supernatural,101min,NC-17,$3000000,9179482,8.4,224326
4651,A Quiet Place,05/19/2018,John Krasinski,Paramount Pictures,USA ,Supernatural,1h 40m,Not Rated,"$300,000",USD 3147005,8.7,246844
1773,Carnival of Souls,1962/06/06,Herk Harvey,Herts-Lion International,U.S.A.,Body Horror,1h 40m,PG,"$20,000,000",22553699,8.7,156528
4702,  Suspiria ,2018-03-12,Luca Guadagnino,Amazon Studios,ITALY,Folk Horror|Splatter,154,PG,,"$3,561,660",8.6,377040
1199,  Bride of Frankenstein ,1935/10/18,James Whale,Universal Pictures,U.S.A.,Giallo,83min,PG-13,"$6,000,000",,8.0,427465
2759,Scanners,05/14/1981,David Cronenberg,Avco Embassy,canada,Found Footage,2h 10m,,"$35,000,000","$325,820,643",8.9,210845
2840,Poltergeist,1982/09/19,,MGM,us,Cosmic Horror|Gothic,,PG,"$10,000,000",77775922,9.0,15079
1569,The Blob,03/21/1958,Irvin Yeaworth,Paramount Pictures,USA ,Supernatural,98,NC-17,"$1,500,000","$20,452,945",6.0,254923
1825,The Haunting,11/8/1963,Robert Wise,MGM,U.K.,Splatter,90,Unrated,1500000,"$10,197,106",,283421
3901,The Host,27-01-2006,Bong Joon-ho,Showbox,South Korea,Slasher,83 min,NC-17,"3,000,000",$33187930,9.0,440309
1317,I WALKED WITH A ZOMBIE,1943-03-09,Jacques Tourneur,RKO Radio Pictures,U.S.A.,Found Footage,144,R,"300,000",2896340,8.9,274721
4834,parasite,05-02-2019,Bong Joon-ho,CJ Entertainment,Korea,Folk Horror,81,G,"$1,500,000","469,037",6.5,301565
1262,Cat People,9/5/1942,Jacques Tourneur,RKO Radio Pictures,United States,Werewolf|Creature Feature,74,Not Rated,USD 300000,"$927,054",6.8,351013
2649,CANNIBAL HOLOCAUST,12/15/1980,Ruggero Deodato,United Artists Europa,italy,Gothic,126,NC-17,$120000,$270483,6.4,310948
4047,Paranormal Activity,1/16/2007,Oren Peli,Blumhouse Productions,USA ,Giallo,1h 13m,R,"$10,000,000",,7.0,162584
3569,Pulse,2001/04/21,,TOHO,Nippon,Creature Feature|Body Horror,99min,,"$300,000","$190,306",5.2,337372
1182,The Invisible Man,10/27/1933,James Whale,Universal,United States,Vampire,157,Not Rated,USD 20000000,"208,181,238",5.8,474452
4538,Raw,2016-05-05,Julia Ducournau,Wild Bunch,france,Folk Horror|Cosmic Horror,156 min,R,"$300,000",$2396256,8.5,455038
2050,Night of the Living Dead,03/05/1968,George Romero,Image Ten,USA ,Zombie,108,G,"1,500,000",19103735,8.1,237425
2736,An American Werewolf in London,1981-08-23,John Landis,universal,United Kingdom,Cosmic Horror,89,,USD 50000,$400014,8.8,177396
3816,THE DESCENT,2005-06-25,Neil Marshall,Pathe,U.K.,Splatter,73,PG,"1,500,000",18020687,6.5,444338
4622,It,2017/03/19,Andy Muschietti,Warner Bros.,us,Zombie|Giallo,89,NC-17,"$1,500,000",1773625,5.8,178260
2848,Poltergeist,1982/07/11,Tobe Hooper,MGM,United States,Cosmic Horror|Gothic,151,PG,"$10,000,000","$77,775,922",9.0,310477
1192,the invisible man,12/2/1933,James Whale,Universal,us,Vampire,2h 37m,Not Rated,20000000,208181238,5.8,357887
3507,The Devil's Backbone,2001/01/06,Guillermo del Toro,Warner Sogefilms,Spain,Gothic,117,PG-13,"$750,000","555,817",6.6,129081
3801,Saw,03/07/2004,James Wan,Lions Gate,USA,Occult,1h 15m,Not Rated,10000000,126782523,6.1,466128
5252,The Conjuring,08/13/2013,James Wan,Warner Bros.,USA ,Werewolf,91min,,,75128,9.0,284233
4697,Hereditary,3/28/2018,,a24,us,Zombie,,NC-17,$300000,3726295,7.1,286757
2523,Alien,1979-01-19,Ridley Scott,20th Century Fox,United Kingdom,Occult|Creature Feature,116,G,10000000,"$15,461,470",6.4,163505
4146,Trick 'r Treat,06/14/2007,Michael Dougherty,Warner Bros.,U.S.A.,Slasher,161min,R,"$20,000,000",87142789,5.1,450033
2984,A Nightmare on Elm Street,1984/05/10,Wes Craven,New Line,us,Werewolf,117 min,Not Rated,"$1,500,000",$10311433,5.9,119107
2823,The Thing,1982/07/04,,UNIVERSAL,USA ,Folk Horror|Psychological,79min,,,"$21,098,115",8.6,248143
3881,pan's labyrinth,05/03/2006,Guillermo del Toro,Warner Bros. Pictures,Spain,Folk Horror,91,Unrated,$300000,"$806,854",4.6,391949
2001,Rosemary's Baby,26-11-1968,Roman Polanski,Paramount Pictures,U.S.A.,Giallo,137,PG,,"$7,001,250",6.7,428983
3271,Cronos,1993-06-20,Guillermo del Toro,October Films,Mexico,Werewolf|Body Horror,71min,R,"120,000",USD 200544,5.0,43191
2365,Eraserhead,1977/06/15,David Lynch,Libra Films,USA ,Zombie,149,PG-13,"3,000,000",$39909840,8.3,103888
2444,Halloween,18-09-1978,John Carpenter,Compass International,U.S.A.,Supernatural,2h 44m,,"$10,000,000",,6.8,360610
4334,It Follows,2014-12-18,,Radius-TWC,United States,Found Footage,93 min,Unrated,$1500000,USD 15379273,8.1,197842
4020,Paranormal Activity,18-09-2007,Oren Peli,BlumHouse,USA ,Giallo,73,R,"10,000,000",19874391,7.0,314762
4604,It,12/21/2017,Andy Muschietti,Warner Bros,USA,Zombie|Giallo,89,NC-17,1500000,"$1,773,625",5.8,310593
4761,Us,16-12-2019,Jordan Peele,Universal Pictures,U.S.A.,Psychological,131,PG,"$10,000,000","40,925,924",,112262
1894,Onibaba,1964-11-12,Kaneto Shindo,Toho Co.,JAPAN,Supernatural|Found Footage,90,PG,"$35,000,000",254458145,6.4,114237
3618,JU-ON THE GRUDGE,2002/03/27,Takashi Shimizu,Toei,JAPAN,Slasher,113,Unrated,120000,USD 547265,5.4,291089
2236,Deep Red,03/08/1975,Dario Argento,Rizzoli Film,Italy,Supernatural,112,Not Rated,"10,000,000",$14234893,8.9,454992
4590,GET OUT,06/26/2017,,BlumHouse,U.S.A.,Comedy Horror,1h 51m,Unrated,"$120,000",1256432,7.9,36173
2932,Videodrome,1983/12/21,David Cronenberg,universal,canada,Supernatural,70min,NC-17,"$35,000,000","$391,950,781",7.4,101547
3783,Saw,05-05-2004,James Wan,Lions Gate,USA ,Occult,75,Not Rated,"10,000,000","126,782,523",6.1,94545
1104,  Frankenstein ,05/07/1931,James Whale,UNIVERSAL,United States,Supernatural|Slasher,117,NC-17,,$1599134,6.4,291259
1008,Nosferatu,01/26/1922,F.W. Murnau,Prana Film,Germany,Kaiju,96,Unrated,"$35,000,000",$186704614,,306856
4816,Parasite,2019/03/05,Bong Joon-ho,CJ Entertainment,South Korea,Folk Horror,81,G,USD 1500000,USD 469037,6.5,382342
2613,The Shining,7/4/1980,Stanley Kubrick,Warner Bros.,USA,Psychological|Supernatural,2h 31m,Not Rated,"$750,000",2789629,6.8,85553
1544,Horror of Dracula,04/02/1958,Terence Fisher,Hammer,United Kingdom,Found Footage,117,R,,USD 99981464,8.6,264488
4961,X,2022-03-26,Ti West,a24,United States,Splatter,126,NC-17,"$20,000,000","253,893,251",7.9,310163
5083,Infinity Pool,02/07/2023,Brandon Cronenberg,Neon,canada,Cosmic Horror,118,PG-13,35000000,"$98,151,327",6.4,354621
3520,The Others,2001/05/27,Alejandro Amenabar,WARNER BROS.,Spain,Splatter,160,,"$10,000,000",55008994,8.7,264079
3142,Tetsuo the Iron Man,03-05-1989,Shinya Tsukamoto,Kaijyu Theater,Japan,Vampire,165,PG-13,,255667125,6.4,280303
3344,Audition,1999/04/21,Takashi Miike,Omega Project,Nippon,Psychological|Occult,160 min,Unrated,6000000,33618699,8.3,135299
2567,The Brood,1979-07-15,David Cronenberg,New World Pictures,CANADA,Body Horror|Gothic,87,G,$10000000,$30655121,6.1,292807
4037,PARANORMAL ACTIVITY,7/13/2007,Oren Peli,BlumHouse,USA ,Giallo,73 min,R,10000000,19874391,7.0,315348
3171,Jacob's Ladder,5/16/1990,Adrian Lyne,TriStar Pictures,us,Vampire,107,Not Rated,"120,000",1088354,5.5,182309
2937,Videodrome,2/9/1983,David Cronenberg,Universal Pictures,canada,Supernatural,70,NC-17,"$35,000,000","$391,950,781",7.4,201558
4328,The Babadook,04-01-2014,Jennifer Kent,Causeway Films,Australia,Found Footage|Zombie,86,Unrated,6000000,49894496,7.0,84254
5035,Talk to Me,3/14/2022,Danny Philippou,A-24,Australia,Psychological,122min,NC-17,,"$386,552,466",7.5,3014
5144,Late Night with the Devil,15-09-2023,Colin Cairnes,IFC Films,Australia,Psychological,70,NC-17,"$6,000,000",,8.2,182748
1255,The Wolf Man,1941-02-10,George Waggner,universal,United States,Psychological,126,Not Rated,"$35,000,000","$341,406,775",5.4,12195
3491,  Session 9 ,03/16/2001,Brad Anderson,USA Films,us,Comedy Horror,1h 11m,Not Rated,"3,000,000","$41,390,468",6.7,224259
3644,Ju-on The Grudge,14-04-2002,Takashi Shimizu,Toei,Japan,Slasher,1h 53m,Unrated,120000,,5.4,82959
2052,Night of the Living Dead,01/11/1968,George Romero,Image Ten,USA ,Zombie,108,G,USD 1500000,"$19,103,735",8.1,75880
3202,The Silence of the Lambs,1991/02/26,Jonathan Demme,Orion Pictures,us,Supernatural|Kaiju,141,NC-17,$20000000,"$197,214,540",,291754
4227,Sinister,3/13/2012,,BlumHouse,USA,Found Footage|Zombie,78,PG-13,$6000000,,5.4,143915
2119,The Wicker Man,06-01-1973,Robin Hardy,British Lion Films,England,Zombie,77,Unrated,6000000,"$4,977,047",5.9,375682
4450,Green Room,2015/02/18,Jeremy Saulnier,a24,United States,Body Horror,1h 34m,G,"750,000",$9129839,9.0,465634
3753,Shaun of the Dead,11/20/2004,Edgar Wright,universal,England,Cosmic Horror,74,PG-13,"$10,000,000",73150220,8.6,214626
1717,Peeping Tom,04/19/1960,Michael Powell,Anglo-Amalgamated,U.K.,Werewolf,96min,PG,"$1,500,000",,8.0,371236
4776,Midsommar,12/26/2019,Ari Aster,a24,USA,Comedy Horror,93min,G,6000000,31450041,6.8,60050
3345,Audition,10/19/1999,Takashi Miike,Omega Project,Nippon,Psychological|Occult,160,Unrated,"6,000,000","$33,618,699",8.3,97628
2674,Cannibal Holocaust,02/26/1980,Ruggero Deodato,United Artists Europa,italy,Gothic,126 min,NC-17,"$120,000","$270,483",6.4,211893
1091,Frankenstein,1931/05/05,James Whale,UNIVERSAL,us,Supernatural|Slasher,1h 57m,NC-17,"$750,000","1,599,134",6.4,396403
4742,Us,2019/07/17,Jordan Peele,Universal Pictures,USA,Psychological,131min,PG,"10,000,000","$40,925,924",6.6,337866
4048,Paranormal Activity,09-10-2007,Oren Peli,BlumHouse,United States,Giallo,73,R,"$10,000,000",$19874391,7.0,439709
2285,  Carrie ,3/27/1976,Brian De Palma,United Artists,USA ,Body Horror,135,PG,"$50,000","$417,751",8.5,315221
3717,High Tension,25-08-2003,,EuropaCorp,France,Zombie|Kaiju,161,G,USD 1500000,"12,580,491",4.6,209592
5054,Skinamarink,4/28/2022,Kyle Edward Ball,IFC Midnight,Canada,Splatter,2h 41m,G,,,5.1,241918
2501,Dawn of the Dead,06/16/1978,George Romero,United Film Distribution,USA ,Werewolf,135,Unrated,"$10,000,000",USD 44664160,8.1,355893
3496,The Devil's Backbone,10-01-2001,Guillermo del Toro,Warner Sogefilms,Spain,Gothic,117,PG-13,"750,000","$555,817",6.6,392330
3948,Inside,6/25/2007,Alexandre Bustillo,La Fabrique de Films,FRANCE,Gothic,100,Unrated,"35,000,000","$435,166,860",8.3,48151
4575,Get Out,11/13/2017,Jordan Peele,Blumhouse Productions,U.S.A.,Comedy Horror,111min,Unrated,"120,000",USD 1256432,7.9,196057
3346,Audition,1999/03/12,Takashi Miike,Omega Project,Nippon,Psychological|Occult,160,Unrated,"$6,000,000","33,618,699",8.3,164533
4771,Midsommar,12/25/2019,Ari Aster,A-24,USA ,Comedy Horror,93,G,USD 6000000,"$31,450,041",6.8,255913
3917,The Host,2006/01/05,Bong Joon-ho,Showbox,S. Korea,Slasher,83 min,NC-17,3000000,USD 33187930,,479350
3151,TETSUO THE IRON MAN,08/19/1989,Shinya Tsukamoto,Kaijyu Theater,JAPAN,Vampire,165,PG-13,$20000000,$255667125,6.4,477152
3180,Jacob's Ladder,10-10-1990,Adrian Lyne,TriStar Pictures,United States,Vampire,1h 47m,Not Rated,USD 120000,1088354,5.5,148388
1630,Psycho,1960/09/16,Alfred Hitchcock,Paramount,United States,Supernatural,162,PG-13,"120,000","1,526,242",6.9,254080
1094,Frankenstein,28-03-1931,James Whale,Universal  ,USA ,Supernatural|Slasher,1h 57m,NC-17,USD 750000,"$1,599,134",6.4,378017
2084,Witchfinder General,1968-12-03,Michael Reeves,Tigon,England,Giallo,153,Unrated,"$10,000,000",$136636027,8.5,88582
4708,Suspiria,09-02-2018,Luca Guadagnino,Amazon Studios,italy,Folk Horror|Splatter,154,PG,"$300,000",$3561660,8.6,281427
4766,Midsommar,2019-07-12,Ari Aster,A24,us,Comedy Horror,93,G,"$6,000,000","$31,450,041",,405822
1634,Psycho,1960-04-01,Alfred Hitchcock,Paramount,U.S.A.,Supernatural,162 min,PG-13,USD 120000,"1,526,242",6.9,9230
3212,The Silence of the Lambs,1991-08-08,Jonathan Demme,Orion Pictures,USA ,Supernatural|Kaiju,141 min,NC-17,20000000,"$197,214,540",8.3,331772
2980,A Nightmare on Elm Street,7/19/1984,Wes Craven,new line cinema,USA,Werewolf,117,Not Rated,USD 1500000,10311433,5.9,248730
3844,  Wolf Creek ,2005-10-08,Greg McLean,Roadshow,Australia,Vampire,110,G,USD 6000000,"46,531,729",7.5,242848
1705,Eyes Without a Face,7/10/1960,Georges Franju,Champs-Elysees,France,Giallo,120min,Unrated,"20,000,000","158,166,156",8.5,347788
1263,Cat People,22-04-1942,Jacques Tourneur,RKO Radio Pictures,United States,Werewolf|Creature Feature,,Not Rated,300000,"$927,054",6.8,149587
5050,Skinamarink,12/22/2022,Kyle Edward Ball,IFC Midnight,CANADA,Splatter,161 min,G,"$1,500,000",$11408908,5.1,92480
5052,SKINAMARINK,2022/10/28,Kyle Edward Ball,IFC Midnight,CANADA,Splatter,161,,1500000,"$11,408,908",5.1,137061
1949,Repulsion,1965-05-25,Roman Polanski,Compton Films,England,Cosmic Horror|Supernatural,2h 22m,PG,300000,4103145,7.3,449702
4322,The Babadook,05/21/2014,Jennifer Kent,Causeway Films,Australia,Found Footage|Zombie,86,Unrated,6000000,"$49,894,496",7.0,398378
1234,The Wolf Man,1941-09-08,George Waggner,universal,us,Psychological,126 min,Not Rated,USD 35000000,"$341,406,775",5.4,13075
2869,Poltergeist,1982/12/28,Tobe Hooper,MGM,USA ,Cosmic Horror|Gothic,151,PG,,"$77,775,922",9.0,224210
4616,It,2017-01-24,Andy Muschietti,Warner Bros,us,Zombie|Giallo,89min,NC-17,USD 1500000,"$1,773,625",5.8,476879
1047,The Phantom of the Opera,11/03/1925,Rupert Julian,Universal Pictures,United States,Splatter|Haunted House,154,NC-17,,"$4,135,308",6.1,48779
3257,cronos,28-04-1993,Guillermo del Toro,October Films,Mexico,Werewolf|Body Horror,,,,"200,544",5.0,463529
4466,The Wailing,1/13/2016,Na Hong-jin,20th Century Fox Korea,Korea,Found Footage,150,Not Rated,"$750,000","6,632,236",7.6,1828
2076,Witchfinder General,1968-11-04,Michael Reeves,Tigon,U.K.,Giallo,153,Unrated,"$10,000,000","$136,636,027",8.5,436592
2895,The Beyond,11/26/1981,Lucio Fulci,Fulvia Film,Italy,Gothic,160,,"3,000,000",32305279,7.1,344617
4572,Get Out,2017/01/08,Jordan Peele,Blumhouse,United States,Comedy Horror,111,Unrated,"$120,000",1256432,7.9,14476
4219,Sinister,2012-03-03,Scott Derrickson,Blumhouse,United States,Found Footage|Zombie,78,PG-13,"$6,000,000",,5.4,316562
3133,Tetsuo the Iron Man,05/12/1989,Shinya Tsukamoto,Kaijyu Theater,Japan,Vampire,165,PG-13,$20000000,$255667125,6.4,162624
1215,Bride of Frankenstein,07/19/1935,James Whale,UNIVERSAL,U.S.A.,Giallo,83,PG-13,6000000,"69,360,250",8.0,147926
3248,candyman,1992/05/07,Bernard Rose,TriStar Pictures,U.S.A.,Comedy Horror|Zombie,78 min,PG-13,"$50,000","197,869",6.1,171507
1143,The Mummy,06/08/1932,Karl Freund,UNIVERSAL,USA ,Vampire,140,Unrated,"10,000,000","$46,257,698",5.7,253020
1087,frankenstein,05/28/1931,James Whale,universal,USA,Supernatural|Slasher,117,NC-17,"750,000","1,599,134",6.4,281119
3962,REC,2007-07-04,Jaume Balaguero,Filmax,Spain,Zombie,,PG,"20,000,000","$126,904,732",7.4,101763
4829,parasite,07/22/2019,Bong Joon-ho,CJ Entertainment,S. Korea,Folk Horror,81,,$1500000,,6.5,376445
4581,Get Out,01/20/2017,Jordan Peele,BlumHouse,USA,Comedy Horror,111,Unrated,,,7.9,200608
2609,The Shining,17-01-1980,Stanley Kubrick,WARNER BROS.,us,Psychological|Supernatural,151,Not Rated,"$750,000",2789629,6.8,399840
2179,DON'T LOOK NOW,1973/12/20,Nicolas Roeg,Casey Productions,England,Zombie|Found Footage,121min,R,"$3,000,000",$8311755,5.4,159047
2301,The Omen,03-05-1976,Richard Donner,20th Century Fox,United States,Vampire,,PG,3000000,5923606,8.9,324055
3498,The Devil's Backbone,15-12-2001,Guillermo del Toro,Warner Sogefilms,Spain,Gothic,117,PG-13,USD 750000,USD 555817,6.6,12406
4341,It Follows,11/10/2014,David Robert Mitchell,Radius-TWC,USA ,Found Footage,93,Unrated,"1,500,000","$15,379,273",8.1,356318
5060,Skinamarink,12/16/2022,Kyle Edward Ball,IFC Midnight,CANADA,Splatter,2h 41m,G,$1500000,"$11,408,908",5.1,42469
3327,Audition,08/12/1999,Takashi Miike,Omega Project,Japan,Psychological|Occult,160,Unrated,"6,000,000","$33,618,699",8.3,280532
1443,Godzilla,1954-10-04,Ishiro Honda,toho,Japan,Cosmic Horror,,PG-13,"6,000,000",47256128,7.4,28381
3893,Pan's Labyrinth,7/2/2006,Guillermo del Toro,Warner Bros. Pictures,Spain,Folk Horror,91min,Unrated,"$300,000",$806854,4.6,457399
1471,Invasion of the Body Snatchers,07/18/1956,Don Siegel,Allied Artists,us,Gothic,123,R,,"$13,594,388",6.5,4638
2887,The Beyond,27-01-1981,Lucio Fulci,Fulvia Film,italy,Gothic,160 min,Not Rated,,"32,305,279",7.1,54379
3910,The Host,2006-01-05,Bong Joon-ho,Showbox,S. Korea,Slasher,83,NC-17,3000000,$33187930,9.0,297287
1388,House of Wax,1953/05/14,,warner bros.,United States,Kaiju|Gothic,72min,G,"$10,000,000","$90,384,239",8.2,408603
2663,Cannibal Holocaust,09/12/1980,Ruggero Deodato,United Artists Europa,ITALY,Gothic,126 min,NC-17,"120,000",,6.4,198272
2640,The Fog,1980-04-06,John Carpenter,Avco Embassy,USA ,Vampire,102min,,,"3,085,118",4.7,189592
5284,The Brood,03-11-1979,David Cronenberg,New World Pictures,CANADA,Body Horror|Gothic,87,G,$10000000,USD 30655121,6.1,186583
4427,Green Room,2015/02/12,Jeremy Saulnier,A24,USA,Body Horror,94 min,G,"$750,000","$9,129,839",9.0,444974
2541,Zombie Flesh Eaters,5/11/1979,Lucio Fulci,Variety Film,ITALY,Vampire,142,PG,20000000,"$61,567,279",8.7,445329
1105,Frankenstein,01-10-1931,James Whale,Universal  ,United States,Supernatural|Slasher,117min,NC-17,750000,1599134,6.4,252292
3480,Session 9,2001-04-15,Brad Anderson,USA Films,United States,Comedy Horror,71,Not Rated,"$3,000,000","$41,390,468",6.7,222483
1552,HORROR OF DRACULA,1/22/1958,Terence Fisher,HAMMER FILMS,England,Found Footage,117,R,10000000,$99981464,8.6,445217
2190,The Texas Chain Saw Massacre,1974/09/05,Tobe Hooper,Bryanston Pictures,USA ,Supernatural,101 min,PG-13,$3000000,"$13,374,047",7.9,61447
1729,Peeping Tom,05/12/1960,Michael Powell,Anglo-Amalgamated,UK,Werewolf,1h 36m,PG,$1500000,"$16,521,182",8.0,209767
1896,Onibaba,2/4/1964,Kaneto Shindo,TOHO,Nippon,Supernatural|Found Footage,90min,PG,35000000,"$254,458,145",6.4,246957
2679,THE EVIL DEAD,1981-12-12,Sam Raimi,new line cinema,U.S.A.,Supernatural,114min,NC-17,"50,000","547,550",8.1,349161
2806,The Thing,1982-06-20,John Carpenter,universal,us,Folk Horror|Psychological,79,R,"3,000,000",,8.6,56735
5053,  Skinamarink ,11/21/2022,Kyle Edward Ball,IFC Midnight,CANADA,Splatter,2h 41m,G,"1,500,000","$11,408,908",5.1,36815
2218,Deep Red,12/13/1975,Dario Argento,Rizzoli Film,italy,Supernatural,112,Not Rated,"10,000,000","14,234,893",8.9,263792
